,text,class
318,NFL have been very canny cultivating the BBC with a free-to-air highlights show and regular live games. More than some of ‘our’ sports can manage *cough* #cricket,cricket
319,"I see @ICC have finally done something to sort out concussion protocol measures and also slow play finally goes beyond the capt ""concussion replacements, effective from the first men’s Ashes Test"", ""slow over-rates, with fines now spread across a team"" #cricket",cricket
320,@BCCI should focus on sports. Leave politics to politicians. This Indian team may not even reach the world cup semifinals. #IndiaAustralia #cricket,cricket
321,"Here goes #Finch! Pheww!! 
B by #Irfan, C by #Babar
#AUSvsPAK #PAKvAUS #ICC #Pakistan #Australia #T20i #Cricket #GreenShirts",cricket
322,"IS PCB SICK???
T20WC is going to be held in 2020 & PCB is coming up with their shitty ideas. Mtlb Science behind having babar as captain in main int. Eve when we've shoaib, hafeez, imad there. Are they suffering from epilepsy schizophrenia?? #Cricket #PCB",cricket
323,"In this Decade :

Misbah ul Haq Smashed the Fastest FiFty By no oF Balls ( 21 ) & no oF Minutes ( 24 ) Vs AUS at AbuDhabi 2014.

Saeed AJmal took the Most Wkts ( 111 @ 21.93 ) In a Calendar Year ( 2013 ) Across Formats By a PAK Bowler.

#Cricket #Stats",cricket
324,"This weekends results:

Saturday:
1st XI v @WalsallCC - Lost
2nd XI v @StudleyCC 1st XI - Lost
3rd XI v @NuneatonCC 2nd XI - Won
4th XI v @SolihullMuniCC 2ndXI - Drew

Sunday:
GW 
1st XI v @BarntGreenCC - Lost

#TMH #TheShire #Cricket",cricket
325,"Correction: #Azam, not #Adam #Cricket #AUSvsPAK #AUSvPAK",cricket
326,Bowl out Australia in their backyard. Whatsay! #cricket,cricket
327,He is Goutam Gambhir @PampaDutta11 #cricket #goutamgambhirfan #prize #guessinggame,cricket
328,"WestIndies

#WiNiT #SiXiT #Contest #Predict #maximumRuns @sixitsports #comment #Rt #Share #SLvWI #Lionsroar
#MenInMaroon #cricket #CWC19 #Riverside #WorldCupquiz",cricket
329,The covers are coming off at Cheltenham  play restarts before 3:55 #GLOvGLA #VitalityBlast #Cricket,cricket
330,"Pakistan tour England:
 
Only T20I, (D/N)
May 5
09:00 PM PKT
-
1st ODI, (D/N)
May 8
05:00 PM PKT

2nd ODI,
May 11
03:00 PM PKT

3rd ODI, (D/N),
May 14
05:00 PM PKT

4th ODI, (D/N)
May 17
05:00 PM PKT

5th ODI,
May 19
03:00 PM PKT
#ENGvPAK #Cricket",cricket
331,"The unstoppable Warner vs the consistent Babar Azam. Who do you think will do better today?

Share your thoughts! #AUSvPAK
#Cricket #Pakistan #PAKvsAUS",cricket
332,"Answer - KOLKATA KNIGHT RIDERS
#GuessCorrectly #GuessToWin #IPL #Cricket #IPL2019 #JioFanClubContest  
Jion @KushGaur14 @AmanKau66538949 @AkashMurar",cricket
333,"Sports minister Harin Fernando says he was not involved in selecting the team for the 2019 World Cup and that there were selectors paid by Sri Lanka Cricket to do that job.
#lka #cricket",cricket
334,Gazi Group Cricketers v Uttara Sporting Club #cricket,cricket
335,"It's a great era to be a Test match
bowler - some of the weakest
top-order batting line-ups you
will ever see in the game #Cricket",cricket
336,"Waqar Younis ""I'm glad that the Duke and Duchess of Cambridge came to the National Cricket Academy - it was great encouragement for these young kids""  #Cricket #PrinceWilliam #KateMiddleton",cricket
337,Rain stopped play. BBL . Dont think this game will happen. Pretty scary scenes. #Cricket,cricket
338,"#Cricket #AFGvIRE #T20i #Match #Records
#Congratulations!
#Afghanistan Cricket Team Beats Ireland and Breaks World T20i Cricket Records. 
#Hazratullah_Zazai and #Afghanistan were on fire today against #Ireland!
#ThankYou #BlueTigers.",cricket
339,"Seems like a practice match for @IsbUnited. Testifying their lower order players and @Samitpatel21 Proving it RIGHT. 
@KarachiKingsARY @Salman_ARY @thePSLt20
#HBLPSL2019 #HBLPSL4 #hblpsl #PSL2019 #PSL #cricket #CricketForAll #KKvsIU #Sheru #SherKiDhaar",cricket
340,Can’t believe I am saying this but sat by the hotel today and it was too hot!!! #sunshine #cricket,cricket
341,"PCB have appointed Azhar Ali as
national cricket team captain for
Pakistan’s World Test
Championship matches in the
2019-20 season, whilst Babar
Azam has been named captain of the T20I side until next year’s ICC
T20 World Cup Australia 2020 #Cricket",cricket
342,Historical Test series win !!! Sri Lanka becomes the first Asian team to beat South Africa in a Test Series in South Africa. 2-0 win termed as one of biggest wins in the history of Test cricket #Cricket #LionsRoar,cricket
343,"Fab to see the @JGMeakins_CC girls playing at Denstone, all with smiles on their faces representing their various counties. #sunshine #cricket #denstonepreseasoncamp2019",cricket
344,"W’indies’ “HOPE” is gone!! @Lasith99Malinga rocks towards another win in the #WC2019
#cricket #srilanaka #malingaarmy",cricket
345,"Optimum conditions for county cricket this week with the weather, the Bank Holiday and a sprinkling of international cricketers. 2 matches televised so far and crowds upto 4000. County cricket has a problem and it ain't the . #countycricket #cricket #OneDayCup",cricket
346,"picnic in park with kids, #cricket game going on nearby, being ‘responsible’ Dad I point out that batsman on strike’s not wearing a helmet. 10 year old daughter responds, disdainfully: ‘he’s only facing spin.’ 3rd summer in Oz & I have lost my kids’ sporting souls",cricket
347,"PCB Chief Executive Officer (CEO) Wasim Khan has said that BCCI has until June, 2020 to confirm participation in the Pakistan-hosted Asia Cup. The tournament is scheduled to take place in September next year. Read more on @Cricistan #PCB #BCCI #Cricket",cricket
348,"It is Virat Kohli #AspireWithoutBoundaries, 
#ContestAlert #INDvAUS #Cricket #Cricket2019",cricket
349,"#HBLPSL Schedule will be released next week.

#PSL2020 #PSL5 #Cricket",cricket
350,"Best strike-rates for bowlers in Test matches (minimum 200 wickets):

DALE STEYN 42.3
Waqar Younis 43.4
Malcolm Marshall 46.7
Allan Donald 47.0
Vernon Philander 48.6
Fred Trueman 49.4
Mitchell Starc 49.9

#Cricket",cricket
351,"Answer : Delhi Capitals 
 #contest #tweeple #KXIPvDC #IPL2019 #win #SiXiT #performanceunmatched #cricket #alert #DCvKXIP #punjab #delhi
@sixitsports 
Join
@prince084 @Sandeep02025959 @VihanSi49312121 @PratikSingh @HritikSingh",cricket
352,"Ans ) Delhi
#contest #tweeple
@sixitsports
#KXIPvDC #IPL2019 #win #SiXiT #performanceunmatched #cricket #alert #DCvKXIP #punjab #delhi

Join in
@rhea132
@KoolKaisha
@Tiwarijyoti2",cricket
353,Several experts blaming the experimentation done by Indian cricket team for the series loss. The same experts were applauding the idea after the first 2 matches when the team won. #cricket #INDvAUS,cricket
354,"Come and dine @Ronaq restaurants - New Waverley or Comely Bank... A relaxed atmosphere... Children welcome  
#scottishladies #TheLionKing #cricket #hunger #saturdaynight #edinburgh #matchplay #whatsonedinburgh #event #weekendvibes #curry #friends #newwaverley #comelybank",cricket
355,Synthetic Cricket Wickets in Hutton | Artificial ECB Cricket Wicket Surfacing #Artificial #Cricket #Wicket #Surface #Hutton,cricket
356,@OfficialSLC chief selectors justification for some of the selections are hilarious. If those players are that good why none off them played recently ? #CWC19 #Cricket #SLC,cricket
357,"#T20BLAST #T20 #Cricket
 
 J Lawlor under 31.5 runs @ 1.50 (Bet365) - 3 points
 
 #inplaymagic",cricket
358,"@TheRealPCB n its selectors once again bluffed the #Pakistan #cricket loving nation by including Fawad Alam in 16 players but not including him in final 11 the bunch of cheaters & liars are ruling @TheRealPCB. 

@PslFreaks
@Shoaib_Jatt
@aaliaaaliya
@sawerapasha",cricket
359,What an achievement. Congratulations! Team Sri Lanka on being the First Asian team to beat South Africa in South Africa 2-0 #Cricket,cricket
360,"4.  Andrew Tye.

 StuCred- The No-1 24x7 #student #contest #Amazon
#stucredcontest #contestalert #contestentry #giveaway #cricket #iplcontest #ipl2019 join @zeny_9 @VARMAILA @SayyedJenifer",cricket
361,"When we talk about #Cricket .. we feel Proud Because You(@imVkohli ) come from our side...I wish you to achieve all Success Until your passion alive ...
Happy birthday #Legend..",cricket
362,"#Bangladesh is one of my favourite #cricket teams.

It is dejected already due to their own pathetic performance in this series.
I am sure it will fight back to extend the game to 3rd day.

#PinkBallTest #pinktest #PinkBallTestMatch #calcutta #INDvBAN #INDvsBAN",cricket
363,"""Sarfraz Ahmed is Pakistan's captain and will remain captain."" PCB Chairman Ehsan Mani confirms that Sarfraz Ahmed will remain captain till World Cup. #Cricket",cricket
364,Kolkata Knight riders  #GuessCorrectly #GuessToWin #IPL #Cricket #IPL2019 #JioFanClubContest  Join @coool_kashish @swatigu59049329 @Priyaa_G,cricket
365,"YA Allah ! 
Make everyday like Friday to Pakistan, pleased to hear Good news again and again 
#Cricket",cricket
366,"#AUSvIND #ODI #Cricket

K Jadhav over 17.5 @ 1.50 (Bet365) - 3 points

#inplaymagic",cricket
367,"#finch: it's an absolute fraud that I have to play against three captains.

#AUSvIND, #India, #Australia.
#Cricket #Melbourne #MS #Dhoni #yuzvendrachahal",cricket
368,"Which bowler will take the most wickets for the West Indies today? 

#GameOfDot #KhelogeTohJeetoge #Cricket #INDvWI #ViratKohli",cricket
369,Thailand Women v Kuwait Women #cricket,cricket
370,"For the optimistic folks out there:

Pakistan lost their opening game, won their 2nd game, shared points in their 3rd game and lost their 4th game by 40-odd runs in 1992!

Sab plan ke mutabiq chal raha he mere doston! 
#PAKvAUS #AUSvPAK #Cricket #CWC19",cricket
371,"My #readinglist aged 10. The only #book I recall reading for more than a few pages was #Mortimeralso, a story about a #mouse who helps a #cricket umpire with failing sight by hiding in his hat. It came to an end, but I wrote the next 1000 pages. I guess it still hasn't ended.",cricket
372,"Every player wishes to play in front of his home crowd. I'm feeling good about making my ODI home debut, on Monday. I hope I can perform well in front of the home crowd. Shadab said. Read more on @Cricistan #Cricket #PCB",cricket
373,.@yuzi_chahal becomes the first Indian to have a six wicket haul to his name in both T20Is and ODIs. #AUSvIND #Cricket #Chahal #India,cricket
374,"Next Question at 4:10 PM. Stay tuned!
#Quiz #Cricket #India #SouthAfrica #FantasyCricket #FridayFeeling",cricket
375,How about those who were stuck in traffic over pathetic roads... #Cricket for entertainment or cricket for torture #CricketComesHome #Pakistan #PAKvSL,cricket
376,"If PCB wants to bring in an A category coach for the team then must spend US $ 40,000 to US $50,000 a month so that he can provide the value of money. Shoaib Akhtar said, read more on @Cricistan #Cricket #PCB",cricket
377,"Unfit Junaid khan Today in #BPL vs Comilla victorians: 
Overs: 4
Runs: 32
Wickets: 4 
#BPL2019 #Cricket",cricket
378,"Fewest Balls To Take 50 Wickets For Indian Bowler In Test

 2465 J BUMRAH
 2597 R ASHWIN
#test #Ashes19 #India
#INDvsWI #Cricket
#WIvIND #IndianCricketTeam
",cricket
379,"This is an eye opener moment for team india . 
Hope , they will soon rectify all their mistake and lift the cup for us.
#CricketMeriJaan #Cricket #INDvsAUS",cricket
380,"WoW Wahab! He is playing goooood! 
#AUSvPAK #ICCWorldCup2019 #cricket @cricketworldcup",cricket
381,Who Will Win T20I Series Between India & Australia? #INDvAUS #AUSvIND #T20 #Cricket,cricket
382,"INDIA will WIN!

#Orthosquare #ContestIndia #WIN #WorldCupContest #INvNZ #INDvNWZ #IndiaContest #Cricket 
Tag
@Rajeesh077
@ShainaArora1
@arupdas726
@ManuVichare
@prashantDocean",cricket
383," India 45/2 in 7 overs chasing 147 vs Windies.
Virat Kohli 14*(11),
Rishabh Pant 7*(8):
3rd T20 
#WIvIND @windiescricket #MenInMaroon @BCCI #BCCI #MenInBlue #TeamIndia #ODI #Cricket #cricview",cricket
384,"Why is the cricket community not hyping up that there are 3 test matches going on at the same time? Kholi, Root, Williamson and Smith all playing on the same day!!!!  #cricket",cricket
385,"@DelhiCapitals will win tonight

#contest #tweeple @sixitsports #KXIPvDC #IPL2019 #win #SiXiT #performanceunmatched #cricket #alert #DCvKXIP #punjab #delhi",cricket
386,"Age matters in International Cricket for record books.

Shahid Afridi holds record of youngest to score ODI 100.
Rashid Khan holds many records on the name of his age.

#Cricket #AgeFraud",cricket
387,What a nerves #wahab #ShaneWatson #HBLPSL #hblpsl #PSL19 #PSLT20 #psl4 #zalmi #QuettaGladiators #CricketComesToKarachi #cricket #cricketfever #KhelDeewanoKa #Watson #QGvPZ #PZvQG #mills #six,cricket
388,"Swing. Seam. Cutters. Slower-ones. Hostility. #amir had it all today as he displayed one of the most exhilarating and ferocious bowling spells of his career. More importantly he removed all the doubts and silenced his critics.

10-2-30-5. 37 dots. 5 wickets. 
#PAKvAUS
#Cricket",cricket
389,"#Last Five 5-wicket hauls in World Cup:

Left arm: Starc (2015)
Left arm: Boult (2015)
Left arm: Starc (2019)
Right arm: Neesham (2019)
Left arm: Amir (2019) #Cricket",cricket
390,"TOSS: Surrey have won the toss and elected to field first.

#VitalityBlast #Cricket #ENG",cricket
391,I have two spare tickets for the Day 1 of the Test at the Oval on Thursday 12th Sept. Selling for face value - message me if interested #Ashes #Tickets #Cricket #Ashes2019 #Oval #ENGvAUS,cricket
392,"Cricbuzz's Test XI of the Decade:

1. Alastair Cook
2. David Warner 
3. Kumar Sangakkara
4. Steve Smith
5. Virat Kohli (c)
6. AB de Villiers (wk)
7.R Ashwin
8. Rangana Herath
9. Dale Steyn
10. Morne Morkel
11. James Anderson

#Cricket",cricket
393,Smith signs as CSA's director of #cricket. For three months ...,cricket
394,"Virat Kohli 
Hey Friends Join in & stand a chance to win Amazon Vouchers! 
@krishnarebels
@divyankajaan
@naveeeennnn
@Sizzlingsurya_
@harini_23
#AspireWithoutBoundaries #ContestAlert #INDvAUS #Cricket #Cricket2019 @AvanseEduLoan",cricket
395,"I mean even the word stupid would be embarrassed when used against our current team management. How in the world can you NOT pick a spinner in the subcontinent, especially someone so successful. IDIOTS #cricket #PAKvsSL @TheRealPCB",cricket
396,"#GenoSportsClub #SPORTSTRIVIA #Question #quiz #Cricket #Football
#Monday #AmazonGiftVoucher 

Answer - B. Sachin Tendulakr

Join
@Sankesh995
@cool_bindra
@pinkyk1980
@BhavikaRajaswan
@sanjayjoshii",cricket
397,If this was India we'd never hear the end of it. Amazing Amazing result for SL. Test cricket never fails to deliver #SAvsSL #Cricket,cricket
398,"Not Out

#OnTheStrike #INDvBAN
#MaxxisTyres #CWC19 #ContestAlert #ContestIndia #Cricket",cricket
399,#WorldCup2019 #cricket #CricketWorldCup2019 #Contest #viratkohli #India  India will win  ,cricket
400,"Yes, and hearing in commentary the words 'Shahrah-e-Faisal end' and 'University Road end' was such sweet music!
#pakvsSL
#Cricket",cricket
401,"Predict
 vs 

Who do you think will be the Man of the Match (mention in the comments)
 #PAKvSL
#CricketComesHome #Pakistan #Cricket",cricket
402,"Lunch Day 3
Australia v England 
3rd Test at #Leeds
AUS 179
ENG 67
AUS 246
(Target 359)
ENG 11-0
#TheAshes
#Ashes19
#Ashes2019
#ENGvAUS
#ENGvsAUS
#AUSvsENG
#AUSvENG
#Cricket",cricket
403,"Team- New Zealand
Score- 177/1

#KabhiAanaMeriGully
#ContestAlert #Contest #ContestAlertIndia #ContestIndia #Giveaway #GiveawayAlert #Giveaways #CricketMeriJaan #Cricket #Rapperholic19 #rapper #rappers Join @friends4_eve @Sagar2612 @blessedkamal @chilled_Sup @SushmaSonu333",cricket
404,We are looking forward to heading to the High Peak this evening for the Group Meeting. Are your club joining us at New Mills? #GrowTheGame #cricket #Derbyshire,cricket
405,"The noise and atmosphere that the Indian crowd makes is immense. 

#INDvAUS #Cricket #FoxCricket #Delhi #India #Australia",cricket
406,"Buttler ne hamari itni dhulai Ki he ke koft hone lagi he whenever he doesn't get out 
#ENGvAus #AUSvENG #Cricket #Pakistan #CWC19",cricket
407,"Michael Holding ""I visited Pakistan way back in the 1980’s and now I’m back here. I haven’t seen any change at all in the passion for cricket in Pakistan. It is still there"" #PakvSL #Cricket",cricket
408," Most Consecutive Matches Lost By PAK In T20 Internationals :

6 - From 5-9-2010 (Sophia Gardens) To  28-12-2010 (Seddon ParK)

5* - From 5-5-2019 (Sophia Gardens) To 5-11-2019* (Manuka Oval Canberra)

#AUSvPAK
#PAKvsAUS
#Cricket",cricket
409,"Best innings of the decade is Sachin's 200 no matter who surpassed it he was the first man on the planet to reach it.
#sachintendulkar
#cricket
#Decade",cricket
410,"News just in: Pakistan cricket World Cup matches would'nt be broadcasted in India by official broadcaster @StarSportsIndia
#Cricket #WorldCup2019 #IPL2019 #India #Pakistan",cricket
411,"Sri Lanka tour of Pakistan

#2ndODI
#Pakistan 74/1 (15.0)
Pakistan lost their 1st wicket
Fakhar Zaman* 42(47)

#ICC #Cricket #PCB #SLCricketBoard #PAKvsSL #ODI",cricket
412,"Fakhar Zaman is the sEcond best eXAmple for Lumber one cHoosing teRribly wrong people for big posts
#PAKvsAUS
#Cricket
#Azadi_March_Updates",cricket
413,"We are looking for cricket coaches of all levels to test our Ludimos Platform! 

Interested? please DM me. 

#UX #UI #usertesting #user #test #cricket #coaching #training #cricketworldcup2019 #video #smart #performance #saving #ludimos #batting #cricketcoaching #cricketworldcup",cricket
414,The #Pakistan #Cricket Board has indicated that the fifth edition of the league will be fully conducted in Pakistan while making sure to eliminate all the reservations of all franchisees of the Pakistan Super League. #PSL5,cricket
415,"Extremely sad to see barely 99 or less people in the #Indvswi test match, that too on a weekend. Forget Test Championship, I wonder how many turn up even for a local club match baring T20s. If someone can sponsor me I can do some #cricket photography! #india #WestIndies",cricket
416,"Most FiFers In this Decade By Teams Across Formats With Total no oF Matches Played  :

103 AUS  - 426
95 IND  - 462
94 ENG -  435
85 SL - 449
82 PAK - 422
74 RSA -  367
64 WI -   380
53 NZ -   371
53 BAN -  297
16 AFG -  205
17 ZIM -  250

#Cricket #Stats",cricket
417,"Hope he takes it as a drive to show better form. He shouldn't have been removed as T20 caption. 
Tests and ODIs were justified.
#SarfarazAhmed #Cricket #pcb",cricket
418,"#RLODC #ListA #Cricket

M Stoneman Under 50.5 Runs @ 1.57 (Bet365) - 3 points

#inplaymagic",cricket
419,"#Test #Cricket  

Who, according to you, is currently the best bowler in the world? 

",cricket
420,"Stumps
Ranji_Trophy
BiG_FINAL
VID_vs_SAU
Day_3
VID_312
SAU_307
VID_55/2
OvEr_31.
W Jaffer_5*
G Satish_24*
#
D Jadeja:
0-0-0-0-0-0
#Cricket",cricket
421,"#ContestAlert
ODI #18
Ind vs NZ
Winner will be : India
 #PredictCWC19Win #ICC #CricketWorldCup #iRelief #cricket. #CWC19
#Amazon
#iReliefContest
Tag friends
@gsrana4580 @dixitwaghelaDX @iamAddy93 @PritiNivoriya @sombangalore @sunitakatyal",cricket
422,"Congratulations to Aleem Dar, who is officiating his 200th ODI today! 
#Cricket",cricket
423,"#BREAKING 
DDCA made it clear that former India opener Gautam Gambhir, whose name was doing the rounds, will not be eligible to contest for president's post as per Lodha recommendations. 
#Cricket",cricket
424,"#Andre Russell last 30 balls vs RCB

6 6 6 1 6 6 6 4 6 1 6 0 0 4 0 1 0 6 6 6 0 4 6 0 1 0 0 0 6 6 ( 100 Runs ) #Cricket",cricket
425,"Team INDIA 
#WiNiT #SiXiT #Contest #Predict #maximumWickets
@sixitsports
#comment #RT #Share #INDvWI #cricket #India #WestIndies #INDvWI #WednesdayMotivation

Join
@LaxmiChaurasia9
@Reeshin_madboy7
@Ashapanchal8
@khemka_nidhi
@priya19909678
@sanghvinikita5",cricket
426,"230 #Australia allout

#INDvsAUS
Time for India to create history!

#ViratKohli #yujvendrachehal #history @BCCI #INDvAUS #ChehalManoftheMatch #History
#cricket #CricketPrediction #CricketAustralia",cricket
427,I miss reading Roebuck on days like today. #ashes2019 #Cricket,cricket
428,Albury win by 7 wickets. First win of the season. Bisset carries his bat 29* and Ashraf 3-8 from 8 overs with the ball. #SurreyDownsLeague #cricket #surrey,cricket
429,"*when cricket is bae*
Don't say it

don't say it

Don't say it

Don't say it

""Hey, are you the Indian Opener cos you look like Dhawan for me"" #punjobi #cricket",cricket
430,"For Sure Chennai Super Kings

#Contest #alert #WiNiT #SiXiT #Predict @sixitsports #chennai #mumbai #CSKvMI #chepauk #cricket #freebie #Qualifier1 #MIvCSK #T20 #TuesdayThoughts",cricket
431,Mis Ainak Knights 138/2 * v Band-e-Amir Dragons 154/7   #Cricket,cricket
432,@meljones_33 is the supreme host/expert for any cricket coverage. Everything is safe in her hands. #Ashes2019 #ENGvAUS #cricket,cricket
433,"#RLODC #ListA #Cricket

M Stoneman Under 77.5 Runs @ 1.57 (Bet365) - 4 points

#inplaymagic",cricket
434,"Lost the Ashesit's sad to lose to the Aussies, hopefully will smash them in the 5th test. for me the blow is softened by the World Cup win earlier in the summer. #Ashes19 #Cricket #Ashes2019 #ashestoaussies",cricket
435,"Correct answer is: S Sreesanth
Congratulations! @sab_Offl, @Raja_324, @iam_Rahhul. You win a free entry worth ₹39 in 19th October #INDvSA 3rd Test match. 
#Quiz #Cricket #India #SouthAfrica #FantasyCricket #FridayFeeling",cricket
436,"On the bouncy pitches of #AUS either you play from above the ball (if you can) or right below it. Somehow, the #PAK batters are getting out staying midway. Others can see @babarazam258
do it more often.

We have predicted the outcome. 
#AUSvsPAK #T20I #Cricket #RunMachine",cricket
437,"A big thanks goes out to Mitchell Starc. First he got Patel out of the series with his sledges, which brought Blundell into the team and then he didn’t challenge the umpire when he had him for zero in the first over.  #AUSvNZL @ahealy77 #cricket @cricketcomau @tdpaine36 #starc",cricket
438,"Ans - New Zealand batting score  177-1

#ContestAlert #Contest #ContestAlertIndia #ContestIndia #Giveaway #GiveawayAlert #Giveaways #CricketMeriJaan #Cricket #Rapperholic19 #rapper #rappers
@CricketSwag247",cricket
439,"We cannot agree more!

Proud of Fast&Up Brand Ambassador #MayankAgarwal
#FuelsTheFinest #nutrition #fastandup #energy #effervescent #CWC19 #CricketWorldCup2019 #FuelTheBlue #WorldCup2019 #cricket",cricket
440,"What a series.. what a series! Thrashing the Australians in their own backyard. Absolutely loved it.

And Dhoni you beauty! 

 #INDvAUS #AUSvIND #Cricket",cricket
441,"the quality of #AUSvENG #Ashes2019 is much better than test series of #INDvWI
#test #cricket @BCCI @englandcricket @cricketcomau",cricket
442,"Stumps Ranji_Trophy BiG_FINAL
VID_vs_SAU Day_3 VID_312 SAU_307
VID_55/2 OvEr_31. W Jaffer_5* G
Satish_24* # D Jadeja: 0-0-0-0-0-0
#Cricket",cricket
443,"The more matches that get rained off at the 2019 ICC (@ICC) World Cup (@CricketWorldCup), the less chance the great sport of Cricket has of ever expanding its base support and growing! (The #RainStoppages, plus the #LengthOfGames and #SlownessOfPlay are all destroying #Cricket).",cricket
444,Australia 580 in 1st inns against Pakistan. all 11 batsmen batted and world's finest batsman Steve Smith the lowest scorer in the inns. Outstanding from the mighty Aussies. #Cricket #AUSvPAK,cricket
445,2019 Cricket World Cup Winner? #WorldCup2019 #Australia #England #India #Pakistan #Cricket,cricket
446,"INDIA
#WiNiT #SiXiT #Contest #Predict #maximumWickets @sixitsports #comment #RT #Share #INDvWI #cricket #India #WestIndies #INDvWI #WednesdayMotivation
@ABUTALHA7860
@hamzash44897493
@ShakirS98686708",cricket
447,Who was the main character which caused Pakistan's defeat? #Cricket #PAKvAUS,cricket
448,"India will win 
#WorldCup2019 #cricket #CricketWorldCup2019 #Contest #viratkohli #India #Pakistan

Join
@khemka_nidhi @SapnaChawla84__ @LaxmiChaurasia9 @SayedMasira_786 @chilled_Sup @mysterioussu @NikitaBobade3 @sanghvinikita5 @PritiNivoriya @SonamjitKaur @Star_roseR",cricket
449,#cricket tweet:  polite clap for K Gowtham and his good showing in the Karnataka Premier League T20.  Match return of 134* and 8/15 from four overs.  not a bad day on the wicket ,cricket
450,"No no no i'm dying

Wait.. 
It's just #cricket match , nothing more ... 
#freelance #AUSvPAK #PAKvsAUS #CWC2019",cricket
451,"@SarfarazA_54 wasnt performing with bat as he should have but he wasnt that bad either T20 captaincy is superb When we remember @captainmisbahpk for Test Championship for a few weeks title Sarfaraz was  taking no:1 team For whole one year or more !!
@TheRealPCB #Cricket",cricket
452,Excellent figures of 9-0-43-4 for Mir Hamza on his 50-over debut for Sussex against Surrey. Hamza's wickets included Jason Roy and Ben Foakes #Cricket,cricket
453,"Tomorrow
-
1sT_T20I
NZ'WvIND'W
8 AM

1sT_T20I
INDvNZ
12 PM
BPL
2nD_SEMiFiNaL
DDvRR
5:30 PM
3rD_T20I
PAKvSA
9 PM
#CricKeT
-
#SAJID Chanjan",cricket
454,Yes yes yes!! @SomersetCCC you beauties! Brilliant batting from @TomBanton18 and bowling from @craigoverton12 #RoyalLondonCup #OneDayCup #cricket #somerset,cricket
455,"#MohammadAmir I love you! 
#Warner bowled by #Amir
#AUSvsPAK #PAKvAUS #ICC #Pakistan #Australia #T20i #Cricket #GreenShirts",cricket
456,"New Zealand batting score 177-1

#KabhiAanaMeriGully
#ContestAlert #Contest #ContestAlertIndia #CobtestIndia #Giveaway #GiveawayAlert #Giveaways #CricketMeriJaan #Cricket #Rapperholic19 #rapper #rappers @CricketSwag247

Join
@JainShantilal12
@snow_man_14
@Aka5hKr
@pari0275",cricket
457,The #EuroT20Slam player draft is now taking place in London. There will be 6 franchises and each team will have 1 marquee & 1 icon player. #Cricket #London,cricket
458,Need to be more aggressive without being overly rash #newbeginnings #pakistan #cricket,cricket
459,"Oshada Fernando Maiden Call SL International team He Hit 2 fiftes & 3 Hundred including Double Hundred  in last 3 Frist callas games Very Talented Cricketer ..
#Cricket @Hashirayaz6",cricket
460,"Ehsan Mani ""Sarfaraz's loss in form and confidence is visible and, in the best interest of the team, it has been decided to leave him out and provide him the opportunity to reflect and regroup himself and try to reclaim his form away from international cricket"" #Cricket",cricket
461,STAT: @BCCI India have won 11 out of their last 12 bilateral ODI series since 2016 #indiancricket #bcci #cricket @ICC,cricket
462,"What  the hack @cricketcomau only 500 $ (Rs 35000/-) to man of the match and no winning prize money to the winner team INDIA

#INDvAUS
#Dhoni
#Jadhav #Cricket 
This is an insult to team india @BCCI @ICC  That on dis international platform tournaments no prize mny for winng team",cricket
463,"Yay, the dream comes true  Its a childhood wish for many #cricket fans to see Team #India dominate on #Australia soil. Thanks for the super successful series, well-done guys . @msdhoni is still a demolisher & please give him a free run till #WorldCup2019. #AusvIndia",cricket
464,just feeling for #Wiese and #RanaFawad both had ecstasy on the last ball last night and disappointment today. That's the beauty of #Cricket What a great captain's knock by @SarfarazA_54 ,cricket
465,"Pakistan 300+ Target bana sakta hai
But 300+ target chase karna quite difficult for us. #Cricket",cricket
466,Definition of insanity? Up early for junior cricket despite son being away at camp this week. #coach #cricket #umpire #stillloveit,cricket
467,"Congratulations Central PunJab On Winning the Quaid-e-Azam Trophy 2019/20  Well Led By @iamAhmadshahzad  & now In the Final by @babarazam258 

Overall Great Team PerFormance & Well Played to Northern too For Playing the Final
#QeA19Final #Cricket",cricket
468,Another 100 by Babar Azam #RunMachine #PakVsSri #Cricket,cricket
469,"What an #incredibleinning by the young #talant!!! 

#Zazai #cricket #highesttotalever #T20",cricket
470,"#SarfarazAhmed has been sacked as captain? What a joke decision, considering he’s the only person to win a tournament and beat India since Imran Khan! #PakistanCricket #PCB #sarfraz #Cricket",cricket
471,"Let's settle this debate.

Who's a better death bowler?

#AUSvPAK #CWC19 #PakvAus #WorldCup2019 #ICCWorldCup2019 #cricket",cricket
472,West Indies Women v Australia Women #cricket,cricket
473,"Sri Lanka Sports Minister Harin Fernando ""Sri Lanka has a large Muslim community and we believe in harmony. We want to thank the PCB. When we had a situation in April, they sent a Under 19 team to Sri Lanka when things weren't settled down there"" #PAKvSL #Cricket",cricket
474,"#KastaPipes #KastaFittings #KritiGroup #worldcup #Team #Cricket #CWC19  #ICCCricketWorldCup2019 #INDvsENG 
England",cricket
475,"*India*
*(T20i Series Decider)*

Won
Won
Won
Won
Won
Won
Lost - 
Won
Won*
#INDvWI #TeamIndia #Cricket",cricket
