,text,class
380,The first match of the @ulstersuper group stage takes place this weekend against @FoyleSport good luck to everyone #teamAGS #hockey #superleague,hockey
381,"Seeking vendors for Boys and Girls Showcase May 2nd and 3rd  ION Training Center in Leesburg, VA. Seeking exhibitors to demo their products. More info please send to tophockeyprospect@gmail.com #hockey #boys #girls #exposure #impact #opportunities #growwithus #tophockeyprospect",hockey
382,"Next game, my boys x #hockey",hockey
383,I finally got a shirt from the t-shirt toss at a sports game! #Preseason #Hockey,hockey
384,"European gold for the #RedLions #hockey team of #Belgium!! 

They just kicked Spanish butt with 5 goals to zip for the Spaniards.",hockey
385,My patent was filed on an athletic accessory for people with long hair. No more hair pulling and pain under your helmet! Skip the ponytail and headband for non-helmet sports. I'm stoked over this accomplishment #inventer #hockey #lacrosse #fashiondesigner #MondayMotivaton,hockey
386,"When watching the @Flyers, there’s only one thing you should be snacking on. #KeepItPhillyPhilly #Herrs #PhillySnack #Philly #hockey #PhiladelphiaSnacks",hockey
387,Let’s go @SDGullsAHL !!! #gulls #SanDiego #hockey,hockey
388,RANGERS-Senators tonight in Ottawa!!!!! #nyrangers #hockey #nhl,hockey
389,Let’s go bruins! #bruins #hockey #nhl #stanleycup,hockey
390,The Predators lost. But I would like to think that somewhere Emilio Estevez is smiling and that makes me smile too. #Hockey #mightyducks #losingisoktoo,hockey
391,#GameDay: The @NJDevils play the @NHLFlames tonight at 7:00 PM! Who do you think will have less penalty minutes? #NHL #Hockey #NewJersey #Devils #NewJerseyDevils #NJD #Calgary #Flames #CalgaryFlames #CGY,hockey
392,Bryson “so..... when they get a flag how long do they have to go to the penalty box for”  #hockey,hockey
393,"@AJMleczko is as good as anyone calling hockey
@NHLonNBCSports gr8 hire!
#pucklife #hockey #BecauseItsTheCup",hockey
394,*pokes nhl with stick* trade someone already #hockey,hockey
395,"KDay Hockey:

St Andrew's U14B 2 - 3 Kingswood

#hockey @SASCHOOLSPORTS @SA_Hockey @KingswoodC #KDay19",hockey
396,"Hockey:
Canada - Switzerland
Canada win 1.5
#allnewgclub #sport #money #hockey",hockey
397,So with all the @GoldenKnights having baby boys  it looks like the Knights have their 5th Line #VGK5thLine #vegasborn #hockey #babyboy #vgk,hockey
398,He was adorable! That’s #Hockey for ya @ChrisPlanteShow!,hockey
399,"#Hockey in my family 

-Me: #Oilers 
-Canadian YEG Mom: #Oilers
-Bahamian Dad: Jesus, you are watching another hockey game? When is this season over? Hockey is on again? If I wear this #Oilers hat, I will tell them my son plays for them. 

#HockeyTwitter",hockey
400,"South Korea defeated Indian women's #hockey team 4-0 in the inconsequential 3rd and final match of the rubber in Jincheon, Korea today.",hockey
401,"CL1 men’s rd1, @StPatricksHC 4 (D Cleary 2, E Long 1, @iam_jwall 1) v @CentralHockey1 5. @Hockey_ACT #cbr #hockey ",hockey
402,"Walking to @PPGPaintsArena for my first @NHL game. Looking forward to experiencing it with the @penguins. As a 37 year old man, I thought I only got excited for new furniture; nope, my first hockey game ever! #pittsburgh #penguins #hockey #nhl #LetsGoPens",hockey
403,"When #hockey makes you sad, turn on some guns n roses. You'll  feel better .",hockey
404,Super excited for tonight! My sons team gets to play during second intermission at the @EdmOilKings game #yeg #oilkings #hockey #hawks,hockey
405,Sorry football fans busy making money off your drunk asses while sporting my @LAKings gear!!#hockey>football,hockey
406,"NHL 

St. Louis Blues (+160)

Going with the Blues tonight to finish it off and win the Stanley Cup Finals.

#stlouisblues #NHLBriuns #NHL #StanleyCupFinals #hockey #SportsBetting #GamblingTwitter #SportsGambling",hockey
407,"He’s pretty dumb, but court docs confirm he has had multiple visitors in the past and he wasn’t even a confirmed scammer yet! Ps only support peaceful protestors.

@antifa #antifa #peace #love #canada #maplesyrup #hockey #scammers #shells #slamanders $DIG $HNR $NAM $ORE",hockey
408,"(1/2) know I’m 7/8 games behind but I’ll give my season-long predictions in the interest of transparency.

Western Conference

Central
Avalanche, Predators, Blackhawks

Pacific
Golden Knights, Sharks, Oilers

WC:
Blues, Stars

#NHL #Hockey #NHLPicks",hockey
409,"Got home at 11:30 and was in work in Reading for 7:30. Body is aching but wow what an incredible experience at Hockey last night. Learnt so much and i’ve never experienced support like it. Thank you everybody, i now have the bug!  #rollonnextweek #hockey @MKLightningIHC",hockey
410,"The @NYIslanders announced today that center, Derick Brassard has agreed to terms on a one-year contract. #hockey #lgi #isles",hockey
411,"@bdavidge99 ive always loved your analysis of the #CBJ, and your connection with my great uncle George. You are truly one of the best in #Hockey. Please continue your reviews on Twitter next year.  #ThankYou",hockey
412,"This is exactly what the @NHLJets needed, a night of hard drinkin' and gambling to build camaraderie. I predict a 3-2 win. #hockey #nhl #GoJetsGo",hockey
413,"The #SJSharks are making Malcolm Subban look like the second coming of Roy. He is on a B2B! Wow, if the Sharks aren't concerned, they better start. #GamblingTwitter #HockeyTwitter #hockey #nhl",hockey
414,Congrats Kim  ! Today the world has a new #Hockey player. You can be a hockey player too. It’s not to late for you. https://www.discoverho,hockey
415,I don’t know about anyone else but I don’t want @justinbieber playing shinny with the @MapleLeafs again..... EVER! #Leafs #NJDvsTOR #torvsnjd #hockey,hockey
416,"#Congrats to #India women's #Hockey team.

Well played Japan .",hockey
417,"Prediction Record for Feb. 3rd: 2-1
Season Record: 414-305-85
Overall Record: 3,425-2,075-616
#nhl #hockey",hockey
418,Anyone heading to a Hockey Festival this weekend? Let us know some of the highlights! #hockey #fieldhockey ,hockey
419,@IrisPerezFOX9 it maybe #hockey season and cold weather coming but #IrisPerez always offers up a WARM smile and great reporting #fox9 - Great job #Pilgrim,hockey
420,"#kindredspirits It takes too long. The game just plain takes too long to sustain my attention, no matter how much I am proud of our @Vikings #soccer #Hockey @Cubs I’m in.",hockey
421,"#toronto Upcoming pickup #Hockey games.  Thurs. Sept 12th at Forest Hill Arena 10PM, Sunday Sept 15th at Paramount Ice 9:25 PM, and Monday Sept 16th at Forest Hill Arena.  Book your spot on the #catchcornerapp #pickuphockey #dropinhockey #tmltalk #torontohockey #hockeylife",hockey
422,"Tuesday's predictions (03/12/2019) | @SiriusXMNHL @StellickSimmer @NHLNetwork #IceSurfing⁠ ⁠⁠ ⁠#HockeyTwitter⁠ ⁠⁠#NHL #hockey
#GoStars
#ALLCAPS
#NHLBruins
#GoHabsGo
#OurPack
#GoJetsGo
#Flames
#Preds",hockey
423,I'm at a hockey game and all the guys behind me can talk about is epoxy. My God pick a more boring topic why don't you #hockey #butalsowoodworking,hockey
424,"Seven games on the NHL schedule tonight, Twitter fam. 
Which game are we all watching? 
#Hockey",hockey
425,"Let's play a game..
Everytime @BradyTkachuk71 falls on ice we take a shot of whatever were drinking. 
Il be hammered by the 2nd period.. #hockey @Senators #nhl #shotshotshotshot",hockey
426,"Anyone have 3 tickets available for Vancouver vs Chicago on Jan 2nd?

#Vancouver #Canucks #Chicago #Blackhawks #NHL #Hockey",hockey
427,One week down sixteen weeks to go. Thank God #hockey starts in three weeks.,hockey
428,"So, I woke up this morning to quickly finish off a bit of writing and I get a call from a friend. Next thing you know, I'm off to meet 5 of my all-time favourite Maple Leafs at a VIP meet & greet. Didn't see that coming!#16 #17 #22 #27 #93 #hockey #NHL #LeafsForever #LeafsNation",hockey
429,"Four Flyer combined for 30 shots. Van Riemsdyk (9), Couturier (8), Voracek (7) and Gostisbehere (6). They had eight more shots than Oilers entire team. Yet Edmonton wins 6-3. #Hockey",hockey
430,Is Cliodhna Sargeant on the panel one of God's Chosen People? Sounds like a sister anyway @SportingCork @johnnyoconn @Ocean_handrail any idea? #hockey #coygig,hockey
431,Congrats ivan  ! Today the world has a new #Hockey player. You can be a hockey player too. It’s not to late for you. https://www.discoverh,hockey
432,The Canadiens defeat the Oilers 4-3 in overtime. #canadiens #oilers #nhl #hockey,hockey
433,Actually it's interesting that overall more women are excited about hockey than men...and I'm fucking living for it  #IIHFWorlds #hockey,hockey
434,I love Saturday morning #hockey ,hockey
435,"I love reffing #hockey but tonight I really wanted to stay home. It's nice I can do this stuff, make good money and pay my bills, but sometimes I just want a night off. Driving and driving. I'll be lucky to get 4 hour sleep before work tomorrow. Say a prayer for me. Goodnight.",hockey
436,"#Hockey: In @NSJHL_HOCKEY action on Saturday:
- @kameronjrminers over @JrBBlues 8-1
- @PCScotians_JrB over @EskasoniE 9-4",hockey
437,"Please explain why the @NHL should assist/fund  women’s hockey? Not bashing, I’m legit looking reasons why or why not?
#nhl #womenshockey #Hockey",hockey
438,oh shit I just realised G was mic'd up for this game! #hockey,hockey
439,Maybe not but her hair looks glorious! #StanleyCup #STLBlues #hockey,hockey
440,#nhl fans we expect to have the first 19/20 @nhl product. We expect to have 19/20 @UpperDeckHockey MVP #hockey this sunday in Bordentown as well. #hockeycards #collect #nhlcards #nj #newjersey #upperdeck #nhldraft,hockey
441,split  @3934_4554 @1867_9498 @ksw400 #hockey #followers,hockey
442,"If you could watch a Hockey Game in ANY NHL City, Which City would it be and Why? (Favorite Teams Excluded)

#nhl #Hockey",hockey
443,...so babs gets fired and then immediately t-bunny does a goal. feels good. feels right. #hockey,hockey
444,Great match and result against Newark ladies tonight. Well done 1stXI. #Hockey,hockey
445,I love how all of us #Hockey bloggers tend to suck ass at skating.,hockey
446,"So can the Sharks Dads just come along every single time we go to Vegas?

#SJSharks #hockey",hockey
447,You got this boys @HC_WJC #GoCanadaGo #thisisourgame #Hockey #WorldJuniors #candianproud #headsup,hockey
448,"Hey @SC_ESPN, guess what?  There is an additional professional men's sports in the US called #hockey or the @NHL.  How about some coverage?  Not all viewers like or watch BBall.  Are you going to give me another reason to change the channel?",hockey
449,My heart stopped! Wth overtime!! #Hockey #woooooooo #EDMvsVAN #wow #markström #awesom #goaltending #skills,hockey
450,What's more important? We always show shots on goal at the top of the screen during TV Broadcast. #MapleLeafs #NHL #hockey @SportsCenter @NHL @FisherJillian @Sportsnet @TSN_Sports @hockeynight,hockey
451,"Or, I was thinking it could be @lilwaynehq_2 maybe?? We will have 2 watch to find out on Wednesday at 8, Wendy...darn! I’ll be @WBSPenguins #hockey game at that time...they’re playing @LVPhantoms that day (11-27)",hockey
452,"Day 4 in a row playing hockey...

Don’t think that happened all year with golf!! #hockey #golf",hockey
453,Congrats to my @GoldenKnights took 1st place in the Pacific division!!! So proud of this team and what they represent! #VegasBorn #vegasstrong #GoKnightsGo #NHL #hockey ,hockey
454,I've got a few more weeks of my summer hockey left... then I'm gonna be a mess until September... #HockeyTwitter #hockey,hockey
455,RANGERS-Kings tonight in Los Angeles!!!!!! #nyrangers #hockey #nhl,hockey
456,"This is a really good read. Interesting feedback to share with players and hockey parents on next steps. 

Clip from the article: 

Ryan Hardy said it best at our Hockey Think Tank Conference when he said that kids with potential are simply “not good yet.”

#hockey #coaching",hockey
457,"Great win in OT, @NYRangers !!! Nice nice nice Panarin to DeAngelo for 5-4 win! #letsGoRangers #hockey",hockey
458,The refs SUCK the Barclay centre SUCKS I am really fuckin mad lads #hockey,hockey
459,Just got out of my class CONGRATS JOHN YEAH BOYS XOXOXOXOXI #hockey,hockey
460,"Arguably the greatest penalty shoot-out in sporting history. Go on Ireland, what a comeback! #irevcan #hockeyireland #Hockey #Ireland",hockey
461,"#Hockey: In @TheNSFMHL action on Saturday, the @ChevyPanthers were doubled by the Bussey Auto Brokers Penguins 6-3. #CapeBreton #Membertou #Bedford",hockey
462,"I'm starting to get really excited about going to The National this year. Who else is going? Maybe we can meet up. I'd love to meet my Twitter friends there, at least to say ""hi,"" or maybe to trade if you collect #hockey cards. @nsccshow",hockey
463,DM me now for my 1 #NHL play today for #free #bets #betting #sportsbetting #sports #HBwinningBets #bettingpicks #money #baseball #football #hockey #basketball #win #winning #gambling #makemoney #nba #nfl #mlb #picks #vegas #profits #dfs #fanduel #lineup #parlay #soccer #futbol,hockey
464,"Fordham vs. Stevens, (Non-League), Sunday, Nov. 3rd, 5:30PM, The Ice Hutch, Mount Vernon, NY 

@StevensHockey @FordhamClub_Rec @Maroon_Club #fordham #hockey",hockey
465,This Rangers vs. Devils game is nuts! #Hockey,hockey
466,That's what happens when there are no Canadian teams in the Stanley Cup Finals   #nhl #hockey #USOpen2019,hockey
467,"Prediction Record for May 21st: 0-1        
Playoff Record: 34-46         
Overall Record: 3,737-2,265-661
#nhl #hockey #StanleyCup",hockey
468,Artificial Hockey Turf Maintenance in Somerset #Artificial #Hockey #Turf #Maintenance #Somerset,hockey
469,The Maple Leafs defeat the Devils 5-4 in overtime. #mapleleafs #devils #nhl #hockey,hockey
470,"As callous as it is, I honestly feel that the nitwit, arse out of their pants #lnp voters need to feel the pain that they voted for? Just as with the #abbott /  #hockey horror budget, it was many lnp #backbenchers who desperately wanted the alp to intervene?",hockey
471,"The regular period of a hockey game lasts 60:00:00 
#soclose #stillnotoverit #suican #IIHFWorlds #switzerland #Hockey",hockey
472,Let me begin by saying.   Anyone who loves podcasts should have @Radiolab in the top of the list.  Brilliant storytelling about any variety of subjects.   Digital surveillance.  Reproductive science.  And now... #hockey,hockey
473,Excited to attend the @TCAmericans game tomorrow night #hockey #goAMS,hockey
474,Senior County Finals- winning going into the last game. Due to 1 loss we came 3rd. Well done girls top effort! #team #hockey #fun ,hockey
475,"#Sportsmagazines of various sports branches such as #football, #soccer, #cricket, #baseball, #hockey, #basketball, #volleyball, #tennis, #golf, #rugby are listed.",hockey
476,Turning #hockey into soccer.,hockey
477,"on the bright side, Murray and the PK have been pretty damn good #hockey",hockey
478,Well done to all the P7s @InverPrimary and @CamperdownPS who took part in the Harris Hawks hockey taster sessions yesterday at Invergowrie PS #transition #hockey @harris_hockey @harrisacdundee,hockey
479,Battled back tonight and fought like hell to get a big win. #team effort all the way and couldn’t be prouder of a growing group #hockey,hockey
480,I look at the third hockey game#iihfworlds2019 #hockey #FINSWE,hockey
481,"Beats any #SOTU (regardless of president or party) every time.

#SportsNotPolitics #Isles #NYIslanders #HockeyIsForEveryone #Hockey #NHL",hockey
482,"That’s my V !!!  (Vrana, I mean) #ALLCAPS #NHL #hockey #Vrana",hockey
483,"Get your hockey on! The Saint John Vito's Major Midget AAA take on the Northern Moose, tonight, 8pm at the @Quispamsisqplex! #hockey #majormidgetAAA",hockey
484,PLEASE PLEASE PLEASE #HOCKEY,hockey
485,Ready for some fun with the ‘Yotes @ArizonaCoyotes #hockey #arizona,hockey
486,In other news... analysts at @SNHockeyCentral seem to think the recent folding of women's hockey may be a precursor to it being reorganized and rebooted in the near future. They spoke to an opportunity and format for its future that's similar to the #WNBA. #hockey #women #NHL,hockey
487,"Watching my 15 year old play #Hockey with Dude's in there
Late 20's and 30's
Is pretty Awesum
He Rips the Biskey with some Serious sniping",hockey
488,"well, that was a nonsense call #hockey",hockey
489,Whos winning? #Albany #Boston #hockey,hockey
490,"Predictions for Oct. 17th: Boston, Montreal, Rangers, St. Louis, Winnipeg, Calgary, Nashville, Las Vegas, Buffalo #nhl #hockey",hockey
491,"Round 5 shootout 
Argentina 
Germany 
#hockey #fieldhockey #fihproleague @LasLeonasHockey @DieDanas",hockey
492,Wheres #hockey eh?,hockey
493,"Predictions for Nov. 3rd: Anaheim, Washington #nhl #hockey",hockey
494,"Youth Sports:

#Soccer -Smaller ball, field and goals

#Baseball -Tee ball, adult pitchers, smaller fields

#BBall -Smaller ball, court, lower hoops

#Football -Smaller ball and field, flags, no tackling

Why are there still #hockey  who think 6 y.os should be on a full sheet?",hockey
495,#FlamesTicketsNOW in #Calgary (nosebleeds) 2 tickets for $100/each for $200 value~ puck drops in an hour at @CalgarySaddledome !!  >someone I know was ditched last couple of hours > comment w interest *^* jm  #HockeyTickets #Hockey #yyc,hockey
496,"-NHL 
-Tampa Bay Lightning OT
-Odds: 1.465
-BA: 4%
-PROBABILITY: 79%


#hockey #NBA #NFL #NCAA #NHL #gambling #handicapper #investors",hockey
497,Sid appears to have dialled it up to about 130% #hockey,hockey
498,RANGERS-Devils tonight at the pebble!!!!! #nyrangers #hockey #nhl,hockey
499,Good Morning Twitter!!!! Its VACATION WEEK!!! 2 days of work then 5 days off. This is SOOOO needed. Lets get this started! #goavsgo #thequeenhasspoken #hockey,hockey
